query_id,query,positive,negative,positive_id,negative_id,query_language
BG_9_14_sa_en,सततं कीर्तयन्तो मां यतन्तश्च दृढव्रताः |नमस्यन्तश्च मां भक्त्या नित्ययुक्ता उपासते |,"Constantly chanting My names and glories and striving for My realization, and bowing again and again to Me, those devotees of firm resolve, ever united with Me through meditation, worship Me with single-minded devotion.","The devotees who worship the gods with faith and perform sacrifices, they also worship Me, O son of Kunti, performing their duties in the prescribed manner.",BG_9_14,BG_9_23,sanskrit
BG_9_15_sa_en,ज्ञानयज्ञेन चाप्यन्ये यजन्तो मामुपासते |एकत्वेन पृथक्त्वेन बहुधा विश्वतोमुखम् |,"Otherbetake themselves to Me through their offering of Knowledge, worshipping Mewith undivided devotion, and others worship Me in many different ways as the Viratform of the Supreme Lord.","The faithful, the devoted, and the self-controlled attain knowledge; having obtained knowledge, they soon reach supreme peace.",BG_9_15,BG_4_39,sanskrit
BG_9_16_sa_en,अहं क्रतुरहं यज्ञः स्वधाहमहमौषधम् |मन्त्रोऽहमहमेवाज्यमहमग्निरहं हुतम् |,"I am the Vedic ritual, I am the sacrifice, I am the offering to the departed; I am the herbage and foodgrains; I am the sacred formula, I am the clarified butter, I am the sacred fire, and I am verily the act of offering oblations into the fire.","Arjuna, whenever righteousness is on the decline, and unrighteousness is in the ascendant, then I body Myself forth.",BG_9_16,BG_4_7,sanskrit
BG_9_17_sa_en,पिताहमस्य जगतो माता धाता पितामहः |वेद्यं पवित्रमोंकार ऋक्साम यजुरेव च |,"I am the father of this world, the mother, the support, and the grandsire; I am the object of knowledge, the purifier, the syllable Om; I am the Rig, Sama, and Yajur Vedas.","The devotees who worship the gods with faith and perform sacrifices, they also worship Me, O son of Kunti, performing their duties in the prescribed manner.",BG_9_17,BG_9_23,sanskrit
BG_9_18_sa_en,गतिर्भर्ता प्रभुः साक्षी निवासः शरणं सुहृत् |प्रभवः प्रलयः स्थानं निधानं बीजमव्ययम् |,"I am the supreme goal, supporter, lord, witness, abode, refuge, wellwisher seeking no return, origin and end, resting-place, storehouse, and imperishable seed.","Thus the truth of the Ksetra and knowledge, as well as of the object worth knowing, God has been briefly discussed; knowing this in reality, My devotee enters into My Being.",BG_9_18,BG_13_19,sanskrit
BG_9_19_sa_en,तपाम्यहमहं वर्षं निगृह्णाम्युत्सृजामि च |अमृतं चैव मृत्युश्च सदसच्चाहमर्जुन |,"I radiate heat as the sun, and hold back as well as send forth showers, Arjuna. I am immortality as well as death; even so I am being and non-being both.","For, I am the ground of the imperishable Brahma, of immortality, of the eternal virtue and of unending immutable bliss.",BG_9_19,BG_14_27,sanskrit
BG_9_20_sa_en,त्रैविद्या मां सोमपाः पूतपापायज्ञैरिष्ट्वा स्वर्गतिं प्रार्थयन्ते |ते पुण्यमासाद्य सुरेन्द्रलोक-मश्नन्ति दिव्यान्दिवि देवभोगान् |,"Those who perform sacrifices with faith, drinking soma and free from sin, desire to reach heaven by worshiping Me. They attain the world of the gods and enjoy divine pleasures there.","The devotees who worship the gods with faith and perform sacrifices, they also worship Me, O son of Kunti, performing their duties in the prescribed manner.",BG_9_20,BG_9_23,sanskrit
BG_9_22_sa_en,अनन्याश्चिन्तयन्तो मां ये जनाः पर्युपासते |तेषां नित्याभियुक्तानां योगक्षेमं वहाम्यहम् |,"The devotees, however, who loving no one else constantly think of Me, and worship Me in a disinterested spirit, to those ever united in thought with Me I bring full security and personally attend to their needs.","On those ever united through meditation, with Me and worshipping Me with love, I confer that Yoga of wisdom through which they come to Me.",BG_9_22,BG_10_10,sanskrit
BG_9_23_sa_en,येऽप्यन्यदेवता भक्ता यजन्ते श्रद्धयान्विताः |तेऽपि मामेव कौन्तेय यजन्त्यविधिपूर्वकम् |,"The devotees who worship the gods with faith and perform sacrifices, they also worship Me, O son of Kunti, performing their duties in the prescribed manner.",Endowed with such faith he worship that particular deity and obtains through him without doubt his desired enjoyments as ordained by Myself.,BG_9_23,BG_7_22,sanskrit
BG_9_24_sa_en,अहं हि सर्वयज्ञानां भोक्ता च प्रभुरेव च |न तु मामभिजानन्ति तत्त्वेनातश्च्यवन्ति ते |,"For I am the enjoyer and also the lord of all sacrifices; but they know Me not in reality, hence they fall.","I shall unfold to you in its entirety this wisdomalong with the Knowledge of the qualified aspect of God, having known which nothing else remains yet to be known in this world.",BG_9_24,BG_7_2,sanskrit
BG_9_25_sa_en,यान्ति देवव्रता देवान्पितॄन्यान्ति पितृव्रताः |भूतानि यान्ति भूतेज्या यान्ति मद्याजिनोऽपि माम् |,Those who are vowed to gods go to the gods; those who are vowed to the manes reach the manes; those who adore the spirits reach the spirits and those who worship Me come to Me alone..,"The devotees who worship the gods with faith and perform sacrifices, they also worship Me, O son of Kunti, performing their duties in the prescribed manner.",BG_9_25,BG_9_23,sanskrit
